"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,"Reference Count","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Two-Timescale Voltage Control in Distribution Grids Using Deep Reinforcement Learning","Q. Yang; G. Wang; A. Sadeghi; G. B. Giannakis; J. Sun","State Key Lab of Intelligent Control and Decision of Complex Systems, School of Automation, Beijing Institute of Technology, Beijing 100081, China.; Department of Electrical and Computer Engineering, University of Minnesota, Minneapolis, MN 55455, USA.; Department of Electrical and Computer Engineering, University of Minnesota, Minneapolis, MN 55455, USA.; Department of Electrical and Computer Engineering, University of Minnesota, Minneapolis, MN 55455, USA.; State Key Lab of Intelligent Control and Decision of Complex Systems, School of Automation, Beijing Institute of Technology, Beijing 100081, China.","IEEE Transactions on Smart Grid","","2019","PP","99","1","1","Modern distribution grids are currently being challenged by frequent and sizable voltage fluctuations, due mainly to the increasing deployment of electric vehicles and renewable generators. Existing approaches to maintaining bus voltage magnitudes within the desired region can cope with either traditional utility-owned devices (e.g., shunt capacitors), or contemporary smart inverters that come with distributed generation units (e.g., photovoltaic plants). The discrete on-off commitment of capacitor units is often configured on an hourly or daily basis, yet smart inverters can be controlled within milliseconds, thus challenging joint control of these two types of assets. In this context, a novel two-timescale voltage regulation scheme is developed for distribution grids by judiciously coupling data-driven with physics-based optimization. On a faster timescale, say every second, the optimal setpoints of smart inverters are obtained by minimizing instantaneous bus voltage deviations from their nominal values, based on either the exact alternating current power flow model or a linear approximant of it; whereas, on the slower timescale (e.g., every hour), shunt capacitors are configured to minimize the long-term discounted voltage deviations using a deep reinforcement learning algorithm. Extensive numerical tests on a real-world 47-bus distribution network as well as the IEEE 123-bus test feeder using real data corroborate the effectiveness of the novel scheme.","","","10.1109/TSG.2019.2951769","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8892476","Two timescales;voltage control;inverters;capacitors;deep reinforcement learning.","Inverters;Capacitors;Voltage control;Reactive power;Reinforcement learning;Solar power generation;Optimization","","","","","","","","","","IEEE","IEEE Early Access Articles"
"Image-based Prognostics Using Deep Learning Approach","G. Aydemir; K. Paynabar","Electrical and Electronics Engineering Department, Bogazici University, 52949 Istanbul Turkey 34342 (e-mail: gurkan.aydemir@boun.edu.tr); Industrial and Systems Engineering, Georgia Institute of Technology College of Engineering, 115724 Atlanta, Georgia United States 30332-0360 (e-mail: kamran.paynabar@isye.gatech.edu)","IEEE Transactions on Industrial Informatics","","2019","PP","99","1","1","This paper proposes two methods based on deep learning for estimating time-to-failure (TTF) of an industrial system using its degradation image. This provides an effective tool for predictive maintenance practitioners toward digitization of maintenance processes in Industry 4.0 transformation. Both methods utilize the Long-Short Term Memory (LSTM) networks for capturing temporal information. First methodology consists of two convolutional layers preceding a single LSTM layer to extract compact information from the individual images and rescue LSTM network from curse of dimensionality. Then, LSTM layer estimates TTF value from the extracted features. In the second approach, dimension of the individual images are decreased by a fully connected neural network which is trained as an autoencoder. A separate LSTM network is trained and run over this lower dimensional space. The strength of suggested architectures is shown using simulation data and a data set of infrared image streams collected from rotating machinery. The performance comparison of proposed methods and other methods is also provided.","","","10.1109/TII.2019.2956220","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8915753","Industry 4.0;deep learning;image prognostics;predictive maintenance;remaining useful life (RUL) estimation","Streaming media;Feature extraction;Convolution;Degradation;Machine learning;Data mining;Neural networks","","","","","","","","","","IEEE","IEEE Early Access Articles"
"A Privacy-Preserving Framework based Blockchain and Deep Learning for Protecting Smart Power Networks","M. Keshk; B. Turnbull; N. Moustafa; D. Vatsalan; K. R. Choo","Palmetston, Australian Capital Territory Australia 2913 (e-mail: marwa.hassan@student.adfa.edu.au); University of New South Wales Canberra at ADFA, 155101 Canberra, Australian Capital Territory Australia 2610 (e-mail: benjamin.turnbull@unsw.edu.au); UNSW Canberra, 155101 Canberra, Australian Capital Territory Australia 2612 (e-mail: nour.moustafa@unsw.edu.au); Data61, 170512 Eveleigh, New South Wales Australia 2015 (e-mail: dinusha.vatsalan@data61.csiro.au); Department of Information Systems and Cyber Security, University of Texas at San Antonio, 12346 San Antonio, Texas United States 78249-1644 (e-mail: Raymond.Choo@fulbrightmail.org)","IEEE Transactions on Industrial Informatics","","2019","PP","99","1","1","his paper proposes a privacy-preserving framework for accomplishing the privacy and security aspects of smart power networks. The framework includes two main modules: a two-level privacy module and an anomaly detection module. In the two-level privacy module, an enhanced Proof of Work (ePoW) technique based blockchain is proposed for verifying data integrity and avoiding data poisoning attacks, and a Variational AutoEncoder (VAE) is simultaneously applied for transforming data into an encoded format for preventing inference attacks. In the anomaly detection module, a Long Short Term Memory (LSTM) deep learning technique is used for training and validating the outputs of the two-level privacy module using two public datasets. The results highlight that the proposed framework can efficiently protect data of smart power networks and discover abnormal behaviours compared with several state-of-the-art techniques.","","","10.1109/TII.2019.2957140","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8918446","Privacy preservation;blockchain;Proof-of-Work (PoW);deep learning;anomaly detection;CPS","Data privacy;Machine learning;Power systems;Anomaly detection;Privacy","","","","","","","","","","IEEE","IEEE Early Access Articles"
"Deep Learning for Fall Risk Assessment with Inertial Sensors: Utilizing Domain Knowledge in Spatio-Temporal Gait Parameters","C. Tunca; G. Salur; C. Ersoy","Bogazici Univ, Istanbul Turkey 34342 (e-mail: can.tunca@boun.edu.tr); Movement Disorders & Dementia Clinic, Istanbul Turkey (e-mail: gulustu@yaslihaklaridernegi.org); Computer Engineering, Bogazici University, Istanbul Turkey 34342 (e-mail: ersoy@boun.edu.tr)","IEEE Journal of Biomedical and Health Informatics","","2019","PP","99","1","1","Fall risk assessment is essential to predict and prevent falls in geriatric populations, especially patients with life-long conditions like neurological disorders. Inertial sensor-based pervasive gait analysis systems have become viable means to facilitate continuous fall risk assessment in non-hospital settings. However, a gait analysis system is not sufficient to detect the characteristics leading to increased fall risk, and powerful inference models are required to detect the underlying factors specific to fall risk. Machine learning models and especially the recently proposed deep learning methods offer the needed predictive power. Deep neural networks have the potential to produce models that can operate directly on the raw data, thus alleviating the need for feature engineering. However, the domain knowledge inherent in the well-established spatio-temporal gait parameters are still valuable to help a model achieve high inference accuracies. In this study, we explore deep learning methods, specifically long short-term memory (LSTM) neural networks, for the problem of fall risk assessment. We utilize sequences of spatio-temporal gait parameters extracted by an inertial sensor-based gait analysis system as input features. To quantify the performance of the proposed approach, we compare it with more traditional machine learning methods. The proposed LSTM model, trained with a gait dataset collected from 60 neurological disorder patients, achieves a superior classification accuracy of 92.1% on a separate test dataset collected from 16 patients. This study serves as one of the first attempts to employ deep learning approaches in this domain and the results demonstrate their potential.","","","10.1109/JBHI.2019.2958879","Turkish Directorate of Strategy and Budget TAM Project; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8930949","Deep learning;fall prediction;fall risk assessment;gait analysis;inertial sensors;long short-term memory neural networks;spatio-temporal gait parameters","","","","","","","","","","","IEEE","IEEE Early Access Articles"
"Age from faces in the deep learning revolution","V. Carletti; A. Greco; G. Percannella; M. Vento","DIEM, Dipartimento di Ingegneria dell'Informazione e di Engegneria Elettrica, Fisciano, Italy Italy (e-mail: vcarletti@unisa.it); DIEM, Dipartimento di Ingegneria dell'Informazione e di Engegneria Elettrica, Fisciano, Italy Italy (e-mail: agreco@unisa.it); Dipartimento di Ingegneria dell'Informazione, Ingegneria Elettrica e Matematica Applicata, Università di Salerno, Fisciano, SA Italy 84084 (e-mail: pergen@unisa.it); DIEM, Dipartimento di Ingegneria dell'Informazione e di Engegneria Elettrica, Fisciano, Italy Italy (e-mail: mvento@unisa.it)","IEEE Transactions on Pattern Analysis and Machine Intelligence","","2019","PP","99","1","1","Face analysis includes a variety of specific problems as face detection, person identification, gender and ethnicity recognition; in the last two decades, significant research efforts have been devoted to the challenging task of age estimation from faces, as witnessed by the high number of published papers. The explosion of the deep learning paradigm, that is determining a spectacular increasing of the performance, is in the public eye; consequently, the number of approaches based on deep learning is impressively growing and this also happened for age estimation. The exciting results obtained have been recently surveyed on almost all the specific face analysis problems; the only exception stands for age estimation, whose last survey dates back to 2010 and does not include any deep learning based approach to the problem. This paper provides an analysis of the deep methods; these are analysed from different points of view: the network architecture together with the learning procedure, the used datasets, data preprocessing and augmentation, and the exploitation of additional data coming from gender, race and face expression. The review is completed by discussing the results obtained on public datasets, so as the impact of different aspects on system performance, together with still open issues.","","","10.1109/TPAMI.2019.2910522","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8686239","Age estimation;deep learning;face analysis;survey;review","","","","","","","","","","","IEEE","IEEE Early Access Articles"
"Towards Edge-Based Deep Learning in Industrial Internet of Things","F. Liang; W. Yu; X. Liu; D. Griffith; N. Golmie","Towson University, USA.; Towson University, USA.; Towson University, USA.; National Institute of Standards and Technology (NIST), USA.; National Institute of Standards and Technology (NIST), USA.","IEEE Internet of Things Journal","","2019","PP","99","1","1","As a typical application of the Internet of Things (IoT), the Industrial Internet of Things (IIoT) connects all the related IoT sensing and actuating devices ubiquitously so that the monitoring and control of numerous industrial systems can be realized. Deep learning, as one viable way to carry out big data-driven modeling and analysis, could be integrated in IIoT systems to aid the automation and intelligence of IIoT systems. As deep learning requires large computation power, it is commonly deployed in cloud servers. Thus, the data collected by IoT devices must be transmitted to the cloud for training process, contributing to network congestion and affecting the IoT network performance as well as the supported applications. To address this issue, in this paper we leverage fog/edge computing paradigm and propose an edge computing-based deep learning model, which utilizes edge computing to migrate the deep learning process from cloud servers to edge nodes, reducing data transmission demands in the IIoT network and mitigating network congestion. Since edge nodes have limited computation ability compared to servers, we design a mechanism to optimize the deep learning model so that its requirements for computational power can be reduced. To evaluate our proposed solution, we design a testbed implemented in the Google cloud and deploy the proposed Convolutional Neural Network (CNN) model, utilizing a real-world IIoT dataset to evaluate our approach1. Our experimental results confirm the effectiveness of our approach, which can not only reduce the network traffic overhead for IIoT, but also maintain the classification accuracy in comparison with several baseline schemes.","","","10.1109/JIOT.2019.2963635","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8948000","Industrial IoT;Edge Computing;Fog Computing;Distributed deep learning.","","","","","","","","","","","IEEE","IEEE Early Access Articles"
"Scribble based 3D shape segmentation via weakly-supervised learning","Z. Shu; X. Shen; S. Xin; Q. Chang; J. Feng; L. Kavan; L. Liu","School of Computer and Data Engineering, Ningbo Institute of Technology, Zhejiang University, Ningbo, Zhejiang China (e-mail: shuzhenyu@gmail.com); Department of Computer Science and Engineering, The Chinese University of Hong Kong, Hongkong, Hongkong China (e-mail: goodshenxy@gmail.com); School of Computer Science and Technology, Shandong University, 12589 Jinan, Shandong China (e-mail: xinshiqing@163.com); School of Computer and Data Engineering, Ningbo Institute of Technology, Zhejiang University, Ningbo, Zhejiang China (e-mail: cqj1994@foxmail.com); State key laboratory of CAD&CG, Zhejiang University, Hangzhou, Zhejiang China (e-mail: jqfeng@cad.zju.edu.cn); School of Computing, University of Utah, Salt Lake City, Utah United States (e-mail: ladislav.kavan@gmail.com); Department of Mathematics, Zhejiang University, Hangzhou, Zhejiang China 310027 (e-mail: lgliu@ustc.edu.cn)","IEEE Transactions on Visualization and Computer Graphics","","2019","PP","99","1","1","Shape segmentation is a fundamental problem in shape analysis. Previous research shows that prior knowledge helps to improve the segmentation accuracy and quality. However, completely labeling each 3D shape in a large training data set requires a heavy manual workload. In this paper, we propose a novel weakly-supervised algorithm for segmenting 3D shapes using deep learning. Our method jointly propagates information from scribbles to unlabeled faces and learns deep neural network parameters. Therefore, it does not rely on completely labeled training shapes and only needs a really simple and convenient scribble-based partially labeling process, instead of the extremely time-consuming and tedious fully labeling processes. Various experimental results demonstrate the proposed method's superior segmentation performance over the previous unsupervised approaches and comparable segmentation performance to the state-of-the-art fully supervised methods.","","","10.1109/TVCG.2019.2892076","the Open Project Program of the State Key Lab of CAD CG Zhejiang University; Ningbo Leader and Top-notch Talent Training Project; Ningbo Innovative Team: The intelligent big data engineering application for life and health; the Fundamental Research Funds of Shandong University; National Natural Science Foundation of China; National Science Foundation; Natural Science Foundation of Ningbo City; Natural Science Foundation of Zhejiang Province; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8607113","3D shapes;Segmentation;Scribble;Weakly-supervised;Deep learning","Shape;Three-dimensional displays;Training;Labeling;Training data;Solid modeling;Deep learning","","","","","","","","","","IEEE","IEEE Early Access Articles"
"Inferring Salient Objects from Human Fixations","W. Wang; J. Shen; X. Dong; A. Borji; R. Yang","Statistics Department, University of California Los Angeles, 8783 Los Angeles, California United States 90095 (e-mail: wenguanwang.ai@gmail.com); Computer Science Department, University of California Los Angeles, Los Angeles, California United States 90095 (e-mail: shenjianbingcg@gmail.com); School of Computer Science, Beijing Institute of Technology, Beijing, Beijing China (e-mail: dongxingping@bit.edu.cn); Department of Computer Science, University of Central Florida, Orlando, Florida United States (e-mail: aborji@crcv.ucf.edu); Computer Science, University of Kentucky, Lexington, Kentucky United States 40507 (e-mail: ryang@cs.uky.edu)","IEEE Transactions on Pattern Analysis and Machine Intelligence","","2019","PP","99","1","1","Previous research in visual saliency focused on two major types of models namely fixation prediction and salient object detection. The relationship between the two, however, has been less explored. We propose to employ the former model type to identify salient objects. We build a novel Attentive Saliency Network (ASNet) that learns to detect salient objects from fixation maps. The fixation map, derived at the upper network layers, mimics human visual attention mechanisms and captures a high-level understanding of the scene from a global view. Salient object detection is then viewed as fine-grained object-level saliency segmentation and is progressively optimized with the guidance of the fixation map in a top-down manner. ASNet is based on a hierarchy of convLSTMs that offers an efficient recurrent mechanism to sequentially refine the saliency features over multiple steps. Several loss functions, derived from existing saliency evaluation metrics, are introduced for further boosting the performance. Extensive experiments on several challenging datasets show our ASNet outperforms existing methods and is capable of generating accurate segmentation maps with the help of the computed fixation prior. Our work offers a deeper insight into the mechanisms of attention and narrows the gap between salient object detection and fixation prediction.","","","10.1109/TPAMI.2019.2905607","National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8668551","Image saliency;salient object detection;fixation prediction;deep learning","Visualization;Object detection;Task analysis;Predictive models;Deep learning;Biological system modeling;Measurement","","","","2","","","","","","IEEE","IEEE Early Access Articles"
"Deep Learning Benchmarks on L1000 Gene Expression Data","M. McDermott; J. Wang; W. N. Zhao; S. D. Sheridan; P. Szolovits; I. Kohane; S. J. Haggarty; R. H. Perlis","CSAIL, Massachusetts Institute of Technology, 2167 Cambridge, Massachusetts United States (e-mail: mmd@mit.edu); Center for Quantitative Health, Massachusetts General Hospital, Boston, Massachusetts United States (e-mail: jennifer.wang@mgh.harvard.edu); Chemical Neurobiology Laboratory, Massachusetts General Hospital, Boston, Massachusetts United States (e-mail: wnzhao@mgh.harvard.edu); Center for Quantitative Health, Massachusetts General Hospital, Boston, Massachusetts United States (e-mail: ssheridan2@partners.org); CSAIL, Massachusetts Institute of Technology, 2167 Cambridge, Massachusetts United States (e-mail: psz@mit.edu); Department of Biomedical Informatics, Harvard University, Cambridge, Massachusetts United States (e-mail: isaac_kohane@harvard.edu); Chemical Neurobiology Laboratory, Massachusetts General Hospital, Boston, Massachusetts United States (e-mail: shaggarty@mgh.harvard.edu); Center for Quantitative Health, Massachusetts General Hospital, Boston, Massachusetts United States (e-mail: rperlis@mgh.harvard.edu)","IEEE/ACM Transactions on Computational Biology and Bioinformatics","","2019","PP","99","1","1","Gene expression data can offer deep, physiological insights beyond the static coding of the genome alone. We believe that realizing this potential requires specialized, high-capacity machine learning methods capable of using underlying biological structure, but the development of such models is hampered by the lack of published benchmark tasks and well characterized baselines.","","","10.1109/TCBB.2019.2910061","National Human Genome Research Institute; National Institute of Mental Health; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8686113","Deep Learning;Gene Expression Data;Benchmarks;Machine Learning;Model Development","","","","","","","","","","","IEEE","IEEE Early Access Articles"
"Deep Reinforcement Learning Approaches for Content Caching in Cache-Enabled D2D Networks","L. Li; Y. Xu; J. Yin; W. Liang; X. Li; W. Chen; Z. Han","School of Electronics and Information, Northwestern Polytechnical University, Xi’an 710129 China.; School of Electronics and Information, Northwestern Polytechnical University, Xi’an 710129 China.; Science and Technology on Electronic Information Control Laboratory, Chengdu 610036 China.; School of Electronics and Information, Northwestern Polytechnical University, Xi’an 710129 China.; School of Electronics and Information, Northwestern Polytechnical University, Xi’an 710129 China.; Department of Electronic Engineering and Tsinghua National Laboratory for Information Science and Technology, Tsinghua University, Beijing 100084 China.; University of Houston, Houston, TX 77004 USA, and also with the Department of Computer Science and Engineering, Kyung Hee University, Seoul, South Korea, 446-701.","IEEE Internet of Things Journal","","2019","PP","99","1","1","Internet of Things (IoT) technology suffers from the challenge that rare wireless network resources are difficult to meet the influx of a huge number of terminal devices. Cache-enabled Device-to-Device (D2D) communication technology is expected to relieve network pressure with the facts that the requesting contents can be easily obtained from nearby users. However, how to design an effective caching policy becomes very challenging due to the limited content storage capacity and the uncertainty of user mobility pattern. In this paper, we study the jointly cache content placement and delivery policy for the cache-enabled D2D networks. Specifically, two potential recurrent neural network approaches (the echo state network (ESN) and long-short term memory (LSTM) network) are employed to predict users’ mobility and content popularity, so as to determine which content to cache and where to cache. When the local cache of the user cannot satisfy its own request, the user may consider establishing a D2D link with the neighboring user to implement the content delivery. In order to decide which user will be selected to establish the D2D link, we propose the novel schemes based on deep reinforcement learning to implement the dynamic decision-making and optimization of the content delivery problems, aiming at improving the quality of experience of overall caching system. The simulation results suggest that the cache hit ratio of the system can be well improved by the proposed content placement strategy, and the proposed content delivery approaches can effectively reduce the request content delivery delay and energy consumption.","","","10.1109/JIOT.2019.2951509","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8891760","Caching;prediction;recurrent neural network;deep Q-learning network;actor-critic learning.","","","","","","","","","","","IEEE","IEEE Early Access Articles"
"Very short-term spatial and temporal wind power forecasting: A deep learning approach","T. Hu; W. Wu; Q. Guo; H. Sun; L. Shi; X. Shen","Tsinghua-Berkeley Shenzhen Institute (TBSI), Shenzhen, Guangdong, China; Department of Electrical Engineering, State Key Laboratory of Power Systems, Tsinghua University, Beijing 100084, China; Department of Electrical Engineering, State Key Laboratory of Power Systems, Tsinghua University, Beijing 100084, China; Department of Electrical Engineering, State Key Laboratory of Power Systems, Tsinghua University, Beijing 100084, China; Graduate School at Shenzhen, Tsinghua University, Shenzhen 518055, China; Tsinghua-Berkeley Shenzhen Institute (TBSI), Shenzhen, Guangdong, China","CSEE Journal of Power and Energy Systems","","2019","PP","99","1","10","In power systems that experience high penetration of wind power generation, very short-term wind power forecast is an important prerequisite for look-ahead power dispatch. Conventional univariate wind power forecasting methods at present only utilize individual wind farm historical data. However, studies have shown that forecasting accuracy can be improved by exploring both spatial and temporal correlations among adjacent wind farms. Current research on spatial-temporal wind power forecasting is based on relatively shallow time series models that, to date, have demonstrated unsatisfactory performance. In this paper, a convolution operation is used to capture the spatial and temporal correlations among multiple wind farms. A novel convolution-based spatial-temporal wind power predictor (CSTWPP) is developed. Due to CSTWPP's high nonlinearity and deep architecture, wind power variation features and regularities included in the historical data can be more effectively extracted. Furthermore, the online training of CSTWPP enables incremental learning, which makes it non-stationary and rather accordant with real scenarios. Graphics processing units (GPU) is used to speed up the training process, validating the developed CSTWPP for real-time application. Case studies on 28 adjacent wind farms are conducted to show that the proposed model can achieve superior performance on 5–30 minutes ahead wind power forecasts.","","","10.17775/CSEEJPES.2018.00010","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8779794","Convolution neural network;deep learning;incremental learning;short-term wind power forecast;spatial-temporal correlation","Wind power generation;Forecasting;Wind farms;Feature extraction;Wind forecasting;Correlation;Predictive models","","","","","","","","","","CSEE","CSEE Early Access Articles"
"Semi-Supervised Deep Learning Approach for Transportation Mode Identification Using GPS Trajectory Data","S. Dabiri; C. Lu; K. Heaslip; C. K. Reddy","Computer Science-Civil Engineering, Virginia Tech, Blacksburg, Virginia United States (e-mail: sina@vt.edu); Computer Science, Virginia Tech, Falls Church, Virginia United States 22043 (e-mail: ctlu@vt.edu); Civil Engineering, Virginia Polytechnic Institute and State University, 1757 Blacksburg, Virginia United States (e-mail: kheaslip@vt.edu); Computer Science, Virginia Tech, Arlington, Virginia United States (e-mail: reddy@cs.vt.edu)","IEEE Transactions on Knowledge and Data Engineering","","2019","PP","99","1","1","Identification of travelers' transportation modes is a fundamental step for various problems that arise in the domain of transportation such as travel demand analysis. In this study, we aim to identify users' transportation modes purely based on their GPS trajectories. A majority of studies have proposed mode detection models based on hand-crafted features using only labeled GPS trajectories. To address such shortcomings, we propose a deep SEmi-Supervised Convolutional Autoencoder (SECA) architecture that can not only automatically extract relevant features from GPS tracks but also exploit useful information in unlabeled data. The SECA integrates a convolutional-deconvolutional autoencoder and a convolutional neural network into a unified framework to concurrently perform supervised and unsupervised learning. The two components are simultaneously trained using both labeled and unlabeled GPS trajectories, which have already been converted into an efficient representation for the convolutional operation. An optimum schedule for varying the balancing parameters between reconstruction and classification errors are also implemented. Our experimental results demonstrate the superiority of the proposed model, the new representation for GPS trajectories, the hyperparameter schedule, and the model configuration over the state-of-the-art semi-supervised and supervised methods and alternative settings with respect to metrics such as accuracy and F-measure.","","","10.1109/TKDE.2019.2896985","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8632766","Deep learning;semi-supervised learning;convolutional neural network;convolutional autoencoder;GPS trajectory data;trip segmentation, transportation mode identification","","","","","","","","","","","IEEE","IEEE Early Access Articles"
"Incremental Learning in Deep Convolutional Neural Networks Using Partial Network Sharing","S. S. Sarwar; A. Ankit; K. Roy","Nanoelectronics Research Laboratory, Purdue University, School of Electrical and Computer Engineering, West Lafayette, IN, United States.; Nanoelectronics Research Laboratory, Purdue University, School of Electrical and Computer Engineering, West Lafayette, IN, United States.; Nanoelectronics Research Laboratory, Purdue University, School of Electrical and Computer Engineering, West Lafayette, IN, United States.","IEEE Access","","2019","PP","99","1","1","Deep convolutional neural network (DCNN) based supervised learning is a widely practiced approach for large-scale image classification. However, retraining these large networks to accommodate new, previously unseen data demands high computational time and energy requirements. Also, previously seen training samples may not be available at the time of retraining. We propose an efficient training methodology and incrementally growing DCNN to learn new tasks while sharing part of the base network. Our proposed methodology is inspired by transfer learning techniques, although it does not forget previously learned tasks. An updated network, for learning new set of classes, is formed using previously learned convolutional layers (shared from initial part of base network) with addition of few newly added convolutional kernels included in the later layers of the network. We employed a ‘clone-and-branch’ technique with calibration, which allows the network to learn new tasks (containing classes with similar features as old tasks) one after another without any performance loss in old tasks. We evaluated the proposed scheme on several recognition applications. The classification accuracy achieved by our approach is comparable to the regular incremental learning approach (where networks are updated with new training samples only, without any network sharing), while achieving energy efficiency, reduction in storage requirements, memory access and training time.","","","10.1109/ACCESS.2019.2963056","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8945358","Incremental learning;Catastrophic forgetting;Lifelong learning;Energy-efficient learning;Network sharing","","","","","","","CCBY","","","","IEEE","IEEE Early Access Articles"
"Multitask Learning of Height and Semantics From Aerial Images","M. Carvalho; B. Le Saux; P. Trouvé-Peloux; F. Champagnat; A. Almansa","DTIS, ONERA, Université Paris-Saclay, 91123 Palaiseau, France.; DTIS, ONERA, Université Paris-Saclay, 91123 Palaiseau, France (e-mail: bertrand.le_saux@onera.fr).; DTIS, ONERA, Université Paris-Saclay, 91123 Palaiseau, France.; DTIS, ONERA, Université Paris-Saclay, 91123 Palaiseau, France.; MAP5, Université Paris Descartes, 75006 Paris, France","IEEE Geoscience and Remote Sensing Letters","","2019","PP","99","1","5","Aerial or satellite imagery is a great source for land surface analysis, which might yield land-use maps or elevation models. In this letter, we present a neural network framework for learning semantics and local height together. We show how this joint multitask learning benefits to each task on the large data set of the 2018 Data Fusion Contest. Moreover, our framework also yields an uncertainty map that allows assessing the prediction of the model. Code is available at https://github.com/marcelampc/mtl_aerial_images","","","10.1109/LGRS.2019.2947783","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8891800","Aerial imagery;deep learning;multitask learning;neural networks;semantic segmentation;single view depth estimation.","","","","","","","","","","","IEEE","IEEE Early Access Articles"
"Deep Ensemble Capsule Network for Intelligent Compound Fault Diagnosis Using Multisensory Data","R. Huang; J. Li; W. Li; L. Cui","South China University of Technology, Guangzhou 510640, China.; South China University of Technology, Guangzhou 510640, China.; South China University of Technology, Guangzhou 510640, China.; Beijing Engineering Research Center of Precision Measurement Technology and Instruments, Beijing University of Technology, Beijing 100124, China.","IEEE Transactions on Instrumentation and Measurement","","2019","PP","99","1","1","With the manufacturing industry stepping into the emerging new era of big-data and intelligence, the amount of data collected from perception and monitoring systems with multiple smart sensors has increased tremendously. Such huge amount of multisensory data may not only power many aspects of fault diagnosis, but also bring great opportunities and challenges in modern manufacturing industry. In addition, with respect to intelligent fault diagnosis for machinery, few researches have been focused on the compound fault diagnosis under big-data circumstance. Therefore, a novel intelligent compound fault decoupling method based on deep capsule network and ensemble learning is developed for the compound fault decoupling and diagnosis using multisensory data. First, a decoupling capsule network (DCN) is constructed as the basic model. Second, taking the full advantage of multisensory data, the DCN model can be pre-trained with multiple sensor data, respectively, which can obtain various pre-trained DCN models. Finally, combining with ensemble learning skill, the pre-trained DCN models are integrated by a combination strategy to obtain the deep ensemble capsule network (DECN) model for intelligent compound fault decoupling and diagnosis. The performance of DECN model is validated by an automobile transmission dataset with two compound faults, and the experimental results illustrate that the DECN model obtains higher diagnosis accuracy and decouples the compound fault correctly.","","","10.1109/TIM.2019.2958010","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8924777","Fault diagnosis;capsule network;ensemble learning;multisensory data;compound fault","Compounds;Fault diagnosis;Machinery;Data models;Heuristic algorithms;Machine learning;Convolutional neural networks","","","","","","","","","","IEEE","IEEE Early Access Articles"
