"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,"Reference Count","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Face Sketch Synthesis in the Wild via Deep Patch Representation-Based Probabilistic Graphical Model","C. Peng; N. Wang; J. Li; X. Gao","State Key Laboratory of Integrated Services Networks, School of Cyber Engineering, Xidian University, Xi’an, China; State Key Laboratory of Integrated Services Networks, School of Telecommunications Engineering, Xidian University, Xi’an, China; Video and Image Processing System Laboratory, School of Electronic Engineering, Xidian University, Xi’an, China; State Key Laboratory of Integrated Services Networks, School of Electronic Engineering, Xidian University, Xi’an, China","IEEE Transactions on Information Forensics and Security","","2020","15","","172","183","This paper considers the problem of face sketch synthesis in the wild, which transforms a face photo into a face sketch. Face sketch synthesis is widely applied in law enforcement as well as digital entertainment fields. However, the existing methods either focus on hand-crafted techniques where prior human experience is relied on or adopt deep learning techniques as an end-to-end framework, where facial details cannot be well represented. In this paper, we propose a novel approach for face sketch synthesis in the wild via a deep patch representation-based probabilistic graphical model (DeepPGM). A Siamese network is constructed to extract deep patch representation from a raw facial patch, where the representative detail information for robust face sketch synthesis can be exploited. The generated deep patch representation and facial image patches are then optimally combined through a probabilistic graphical model. The proposed DeepPGM approach not only outperforms the state-of-the-art on public face sketch datasets but also can cope with forensic photos in the wild conditions, including varying lightings, poses, occlusions, skin colors, and ethnic origins. The superiority of the proposed method is demonstrated by extensive experiments on two public face sketch datasets and real-world forensic photos in the wild.","","","10.1109/TIFS.2019.2916633","National Natural Science Foundation of China; Fundamental Research Funds for the Central Universities; Natural Science Basic Research Plan in Shaanxi Province of China; National Key Research and Development Program of China; Key Industrial Innovation Chain in Industrial Domain; National High-Level Talents Special Support Program of China; Young Elite Scientists Sponsorship Program by CAST; Young Talent fund of University Association for Science and Technology in Shaanxi, China; CCF-Tencent Open Fund; China 111 Project; China Postdoctoral Science Foundation; Joint fund of ministry of education for equipment pre-research; Xidian University-Intellifusion Joint Innovation Laboratory of Artificial Intelligence; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8714032","Face sketch synthesis;probabilistic graphical model (PGM);deep representation;forensics","Face;Training;Probabilistic logic;Graphical models;Forensics;Task analysis;Transforms","face recognition;image forensics;image representation;learning (artificial intelligence);neural nets;pose estimation;probability","face photo;robust face sketch synthesis;public face sketch datasets;law enforcement;digital entertainment fields;deep learning;DeepPGM;end-to-end framework;Siamese network;facial image patches;deep patch representation;probabilistic graphical model;forensic photos","","","50","","","","","IEEE","IEEE Journals"
"Machine Learning for Resource Management in Cellular and IoT Networks: Potentials, Current Solutions, and Open Challenges","F. Hussain; S. A. Hassan; R. Hussain; E. Hossain","Royal Bank of Canada, Toronto, Canada.; School of Electrical Engineering and Computer Science (SEECS), National University of Sciences and Technology (NUST), Islamabad, Pakistan.; Networks and Blockchain Laboratory, Institute of Information Security and Cyber-Physical System, Innopolis University, Innopolis, Russia.; Department of Electrical and Computer Engineering at University of Manitoba, Winnipeg, Canada.","IEEE Communications Surveys & Tutorials","","2020","PP","99","1","1","Internet-of-Things (IoT) refers to a massively heterogeneous network formed through smart devices connected to the Internet. In the wake of disruptive IoT with a huge amount and variety of data, Machine Learning (ML) and Deep Learning (DL) mechanisms will play a pivotal role to bring intelligence to the IoT networks. Among other aspects, ML and DL can play an essential role in addressing the challenges of resource management in large-scale IoT networks. In this article, we conduct a systematic and in-depth survey of the ML-and DL-based resource management mechanisms in cellular wireless and IoT networks. We start with the challenges of resource management in cellular IoT and low-power IoT networks, review the traditional resource management mechanisms for IoT networks, and motivate the use of ML and DL techniques for resource management in these networks. Then, we provide a comprehensive survey of the existing ML-and DL-based resource allocation techniques in wireless IoT networks and also techniques specifically designed for HetNets, MIMO and D2D communications, and NOMA networks. To this end, we also identify the future research directions in using ML and DL for resource allocation and management in IoT networks.","","","10.1109/COMST.2020.2964534","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8951180","Internet-of-Things (IoT);Wireless IoT;Machine Learning;Deep Learning;Resource Allocation;Resource Management;D2D;MIMO;HetNets;NOMA.","","","","","","","","","","","IEEE","IEEE Early Access Articles"
"Deep Spatial and Temporal Network for Robust Visual Object Tracking","Z. Teng; J. Xing; Q. Wang; B. Zhang; J. Fan","School of Computer and Information Technology, Beijing Jiaotong University, Beijing, China; National Laboratory of Pattern Recognition, Institute of Automation, Chinese Academy of Sciences, Beijing, China; National Laboratory of Pattern Recognition, Institute of Automation, Chinese Academy of Sciences, Beijing, China; School of Computer and Information Technology, Beijing Jiaotong University, Beijing, China; Department of Computer Science, University of North Carolina at Charlotte, Charlotte, NC, USA","IEEE Transactions on Image Processing","","2020","29","","1762","1775","There are two key components that can be leveraged for visual tracking: (a) object appearances; and (b) object motions. Many existing techniques have recently employed deep learning to enhance visual tracking due to its superior representation power and strong learning ability, where most of them employed object appearances but few of them exploited object motions. In this work, a deep spatial and temporal network (DSTN) is developed for visual tracking by explicitly exploiting both the object representations from each frame and their dynamics along multiple frames in a video, such that it can seamlessly integrate the object appearances with their motions to produce compact object appearances and capture their temporal variations effectively. Our DSTN method, which is deployed into a tracking pipeline in a coarse-to-fine form, can perceive the subtle differences on spatial and temporal variations of the target (object being tracked), and thus it benefits from both off-line training and online fine-tuning. We have also conducted our experiments over four largest tracking benchmarks, including OTB-2013, OTB-2015, VOT2015, and VOT2017, and our experimental results have demonstrated that our DSTN method can achieve competitive performance as compared with the state-of-the-art techniques. The source code, trained models, and all the experimental results of this work will be made public available to facilitate further studies on this problem.","","","10.1109/TIP.2019.2942502","National Natural Science Foundation of China; Northwestern Polytechnical University; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8848866","Visual tracking;deep network;spatial-temporal LSTM","Target tracking;Visualization;Biological system modeling;Correlation;Training;Benchmark testing","image motion analysis;image representation;learning (artificial intelligence);neural nets;object tracking;video signal processing","robust visual object tracking;visual tracking;deep learning;object representations;compact object appearances;DSTN method;tracking pipeline;object motions;deep spatial and temporal network;video frames","","","61","IEEE","","","","IEEE","IEEE Journals"
"Hyperspectral Image Denoising via Matrix Factorization and Deep Prior Regularization","B. Lin; X. Tao; J. Lu","Department of Electronic Engineering, Tsinghua University, Beijing, China; Department of Electronic Engineering, Tsinghua University, Beijing, China; Department of Electronic Engineering, Tsinghua University, Beijing, China","IEEE Transactions on Image Processing","","2020","29","","565","578","Deep learning has been successfully introduced for 2D-image denoising, but it is still unsatisfactory for hyperspectral image (HSI) denoising due to the unacceptable computational complexity of the end-to-end training process and the difficulty of building a universal 3D-image training dataset. In this paper, instead of developing an end-to-end deep learning denoising network, we propose an HSI denoising framework for the removal of mixed Gaussian impulse noise, in which the denoising problem is modeled as a convolutional neural network (CNN) constrained non-negative matrix factorization problem. Using the proximal alternating linearized minimization, the optimization can be divided into three steps: the update of the spectral matrix, the update of the abundance matrix, and the estimation of the sparse noise. Then, we design the CNN architecture and proposed two training schemes, which can allow the CNN to be trained with a 2D-image dataset. Compared with the state-of-the-art denoising methods, the proposed method has a relatively good performance on the removal of the Gaussian and mixed Gaussian impulse noises. More importantly, the proposed model can be only trained once by a 2D-image dataset but can be used to denoise HSIs with different numbers of channel bands.","","","10.1109/TIP.2019.2928627","National Basic Research Project of China (973); National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8767025","Hyperspectral image denoising;nonnegative matrix factorization (NMF);deep prior regularization (DPR);convolutional neural networks (CNN)","Noise reduction;Training;Sparse matrices;Optimization;Hyperspectral imaging;Computational modeling;Image denoising","cellular neural nets;Gaussian noise;hyperspectral imaging;image denoising;impulse noise;learning (artificial intelligence);matrix decomposition;minimisation","hyperspectral image denoising;matrix factorization;deep prior regularization;deep learning;computational complexity;end-to-end training process;convolutional neural network;proximal alternating linearized minimization;optimization;abundance matrix;spectral matrix;sparse noise estimation;training schemes;channel bands;mixed Gaussian impulse noise removal","","","53","","","","","IEEE","IEEE Journals"
"Supervised Deep Sparse Coding Networks for Image Classification","X. Sun; N. M. Nasrabadi; T. D. Tran","Johns Hopkins University, Baltimore, MD, USA; Lane Department of Computer Science and Electrical Engineering, West Virginia University, Morgantown, WV, USA; Department of Electrical and Computer Engineering, Johns Hopkins University, Baltimore, MD, USA","IEEE Transactions on Image Processing","","2020","29","","405","418","In this paper, we propose a novel deep sparse coding network (SCN) capable of efficiently adapting its own regularization parameters for a given application. The network is trained end-to-end with a supervised task-driven learning algorithm via error backpropagation. During training, the network learns both the dictionaries and the regularization parameters of each sparse coding layer so that the reconstructive dictionaries are smoothly transformed into increasingly discriminative representations. In addition, the adaptive regularization also offers the network more flexibility to adjust sparsity levels. Furthermore, we have devised a sparse coding layer utilizing a “skinny” dictionary. Integral to computational efficiency, these skinny dictionaries compress the high-dimensional sparse codes into lower dimensional structures. The adaptivity and discriminability of our 15-layer SCN are demonstrated on six benchmark datasets, namely Cifar-10, Cifar-100, STL-10, SVHN, MNIST, and ImageNet, most of which are considered difficult for sparse coding models. Experimental results show that our architecture overwhelmingly outperforms traditional one-layer sparse coding architectures while using much fewer parameters. Moreover, our multilayer architecture exploits the benefits of depth with sparse coding's characteristic ability to operate on smaller datasets. In such data-constrained scenarios, our technique demonstrates a highly competitive performance compared with the deep neural networks.","","","10.1109/TIP.2019.2928121","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8765602","Image classification;sparse representation;dictionary learning;image analysis;image recognition","Image coding;Encoding;Dictionaries;Nonhomogeneous media;Machine learning;Training;Image reconstruction","computational complexity;image classification;image coding;learning (artificial intelligence);neural nets","supervised deep sparse coding networks;image classification;adaptive regularization parameters;task-driven learning algorithm;error backpropagation;sparse coding layer;discriminative representations;computational efficiency;benchmark datasets;Cifar-10;Cifar-100;STL-10;SVHN;MNIST;ImageNet","","","69","","","","","IEEE","IEEE Journals"
"Robust unsupervised discriminative dependency parsing","Y. Jiang; J. Cai; K. Tu","School of Information Science and Technology, ShanghaiTech University, Shanghai 201210, China; Shanghai Institute of Microsystem and Information Technology, Chinese Academy of Sciences, Shanghai 200050; University of Chinese Academy of Sciences, Beijing 100049, China; School of Information Science and Technology, ShanghaiTech University, Shanghai 201210, China; School of Information Science and Technology, ShanghaiTech University, Shanghai 201210, China","Tsinghua Science and Technology","","2020","25","2","192","202","Discriminative approaches have shown their effectiveness in unsupervised dependency parsing. However, due to their strong representational power, discriminative approaches tend to quickly converge to poor local optima during unsupervised training. In this paper, we tackle this problem by drawing inspiration from robust deep learning techniques. Specifically, we propose robust unsupervised discriminative dependency parsing, a framework that integrates the concepts of denoising autoencoders and conditional random field autoencoders. Within this framework, we propose two types of sentence corruption mechanisms as well as a posterior regularization method for robust training. We tested our methods on eight languages and the results show that our methods lead to significant improvements over previous work.","","","10.26599/TST.2018.9010145","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8821513","unsupervised learning;dependency parsing;autoencoders","Training;Noise reduction;Unsupervised learning;Task analysis;Decoding;Support vector machines;Deep learning","grammars;unsupervised learning","robust unsupervised discriminative dependency parsing;deep learning techniques;random field autoencoders","","","","","","","","TUP","TUP Journals"
"Data Augmentation for Deep Learning-Based Radio Modulation Classification","L. Huang; W. Pan; Y. Zhang; L. Qian; N. Gao; Y. Wu","College of Information Engineering, Zhejiang University of Technology, Hangzhou, China; College of Information Engineering, Zhejiang University of Technology, Hangzhou, China; College of Information Engineering, Zhejiang University of Technology, Hangzhou, China; College of Information Engineering, Zhejiang University of Technology, Hangzhou, China; College of Computer Science and Technology, Zhejiang University of Technology, Hangzhou, China; State Key Laboratory of Internet of Things for Smart City, University of Macau, Macau, China","IEEE Access","","2020","8","","1498","1506","Deep learning has recently been applied to automatically classify the modulation categories of received radio signals without manual experience. However, training deep learning models requires massive volume of data. An insufficient training data will cause serious overfitting problem and degrade the classification accuracy. To cope with small dataset, data augmentation has been widely used in image processing to expand the dataset and improve the robustness of deep learning models. However, in wireless communication areas, the effect of different data augmentation methods on radio modulation classification has not been studied yet. In this paper, we evaluate different data augmentation methods via a state-of-the-art deep learning-based modulation classifier. Based on the characteristics of modulated signals, three augmentation methods are considered, i.e., rotation, flip, and Gaussian noise, which can be applied in both training phase and inference phase of the deep learning-based classifier. Numerical results show that all three augmentation methods can improve the classification accuracy. Among which, the rotation augmentation method outperforms the flip method, both of which achieve higher classification accuracy than the Gaussian noise method. Given only 12.5% of training dataset, a joint rotation and flip augmentation policy can achieve even higher classification accuracy than the baseline with initial 100% training dataset without augmentation. Furthermore, with data augmentation, radio modulation categories can be successfully classified using shorter radio samples, leading to a simplified deep learning model and a shorter classification response time.","","","10.1109/ACCESS.2019.2960775","National Natural Science Foundation of China; National Natural Science Foundation of China; Southeast University; Research Grant of University of Macau; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8936957","Data augmentation;deep learning;modulation classification;wireless communication","","","","","","37","CCBY","","","","IEEE","IEEE Journals"
"A Comparative Review of Recent Kinect-Based Action Recognition Algorithms","L. Wang; D. Q. Huynh; P. Koniusz","Department of Computer Science and Software Engineering, The University of Western Australia (UWA), Crawley, WA, Australia; Department of Computer Science and Software Engineering, The University of Western Australia, Crawley, WA, Australia; Machine Learning Research Group (MLRG), Data61/CSIRO (NICTA), Canberra, ACT, Australia","IEEE Transactions on Image Processing","","2020","29","","15","28","Video-based human action recognition is currently one of the most active research areas in computer vision. Various research studies indicate that the performance of action recognition is highly dependent on the type of features being extracted and how the actions are represented. Since the release of the Kinect camera, a large number of Kinect-based human action recognition techniques have been proposed in the literature. However, there still does not exist a thorough comparison of these Kinect-based techniques under the grouping of feature types, such as handcrafted versus deep learning features and depth-based versus skeleton-based features. In this paper, we analyze and compare 10 recent Kinect-based algorithms for both cross-subject action recognition and cross-view action recognition using six benchmark datasets. In addition, we have implemented and improved some of these techniques and included their variants in the comparison. Our experiments show that the majority of methods perform better on cross-subject action recognition than cross-view action recognition, that the skeleton-based features are more robust for cross-view recognition than the depth-based features, and that the deep learning features are suitable for large datasets.","","","10.1109/TIP.2019.2925285","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8753686","Human action recognition;Kinect-based algorithms;cross-view action recognition;3D action analysis","Feature extraction;Deep learning;Three-dimensional displays;Australia;Skeleton;Streaming media;Image recognition","cameras;computer vision;feature extraction;image motion analysis;image recognition;image representation;learning (artificial intelligence);object recognition;video signal processing","video-based human action recognition;Kinect camera;Kinect-based human action recognition techniques;deep learning features;skeleton-based features;cross-subject action recognition;cross-view action recognition;depth-based features;Kinect-based action recognition algorithms;computer vision","","","86","","","","","IEEE","IEEE Journals"
"An Incremental Self-Labeling Strategy for Semi-supervised Deep Learning Based on Generative Adversarial Networks","X. Wei; X. Wei; W. Xing; S. Lu; W. Lu","School of Software Engineering, Beijing Jiaotong University, 100044, China.; School of Software Engineering, Beijing Jiaotong University, 100044, China.; School of Software Engineering, Beijing Jiaotong University, 100044, China.; Beijing Key Laboratory of Security and Privacy in Intelligent Transportation, Beijing Jiaotong University, 3 Shangyuancun, Beijing 100044, China.; School of Software Engineering, Beijing Jiaotong University, 100044, China.","IEEE Access","","2020","PP","99","1","1","The recent success of deep neural networks is attributed in part to large-scale well-labeled training data. However, with the ever-increasing size of modern datasets, combined with the difficulty of obtaining label information, semi-supervised learning (SSL) has become one of the most remarkable issues in data analysis. In this paper, we propose an Incremental Self-Labeling strategy for SSL based on Generative Adversarial Nets (ISL-GAN), which functions by constantly assigning unlabeled data with virtual labels for promoting the training process. Specifically, during the virtual labeling process, we introduce a temporal-based self-labeling strategy for safe and stable data labeling. Then, to dynamically assign more virtual labels to data during the training, we conduct a phased incremental label screening and updating strategy. Finally, to balance the contribution of samples with different loss during the training process, we further introduce the Balance factor Term (BT). The experimental results show that the proposed method gives rise to state-of-the-art semi-supervised learning results for the MNIST, CIFAR-10, and SVHN datasets. Particularly, our model performs well with fewer labeled conditions. With a dataset of only 1,000 labeled CIFAR-10 images with CONV-Large Net, a test error of 11.2% can be achieved, and nearly the same performance with a 3.5% test error can be achieved with both 500 and 1,000 image-labeled SVHN datasets.","","","10.1109/ACCESS.2020.2964315","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8950402","Deep learning;Semi-supervised learning;Generative adversarial networks;Self-labeling","","","","","","","CCBY","","","","IEEE","IEEE Early Access Articles"
"Bi-Modal Learning with Channel-Wise Attention for Multi-Label Image Classification","P. Li; P. Chen; Y. Xie; D. Zhang","School of Computer and Communication Engineering, University of Science and Technology Beijing, Beijing 100083, China and Beijing Key Laboratory of Knowledge Engineering for Materials Science, Beijing 100083, China.; School of Automation and Electrical Engineering, University of Science and Technology Beijing, Beijing 100083, China and Beijing Key Laboratory of Knowledge Engineering for Materials Science, Beijing 100083, China.; School of Computer and Communication Engineering, University of Science and Technology Beijing, Beijing 100083, China and Beijing Key Laboratory of Knowledge Engineering for Materials Science, Beijing 100083, China.; School of Computer and Communication Engineering, University of Science and Technology Beijing, Beijing 100083, China and Beijing Key Laboratory of Knowledge Engineering for Materials Science, Beijing 100083, China.","IEEE Access","","2020","PP","99","1","1","Multi-label image classification is more in line with the real-world applications. This problem is difficult due to the the fact that complex label space makes it hard to get label-level attention regions and deal with semantic relationships among labels. Common deep network-based methods utilize CNN to extract features and consider the labels as a sequence or a graph, thus handling the label correlations with RNN or graph-theoretical algorithms. In this paper, we propose a novel CNN-RNN-based model, bi-modal multi-label learning(BMML) framework. Firstly, an improved channel-wise attention mechanism is presented to propose regional attention maps and connect them to relative labels. After that, based on the assumption that objects in a semantic scene always have high-level relevance among visual and textual corpus, we further embed the labels through different pre-trained language models and determine the label sequence in a “semantic space” constructed on large-scale textual data, thereby handling the labels in their semantic context. In addition, a cross-modal feature aligning module is introduced in BMML framework. Experimental results show that BMML is able to achieve better accuracies then those mainstream multi-label classification methods on several benchmark data sets.","","","10.1109/ACCESS.2020.2964599","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8951081","Multi-label Image Classification;Multi-Modal Learning;Label Embedding;Deep Learning;Attention","","","","","","","CCBY","","","","IEEE","IEEE Early Access Articles"
"A Deep Learning Reconstruction Framework for Differential Phase-Contrast Computed Tomography With Incomplete Data","J. Fu; J. Dong; F. Zhao","Research Center of Digital Radiation Imaging, Beihang University, Beijing, China; Research Center of Digital Radiation Imaging, Beihang University, Beijing, China; Hongxia Chemical Co., Ltd., Hohhot, China","IEEE Transactions on Image Processing","","2020","29","1","2190","2202","Differential phase-contrast computed tomography (DPC-CT) is a powerful analysis tool for soft-tissue and low-atomic-number samples. Limited by the implementation conditions, DPC-CT with incomplete projections happens quite often. Conventional reconstruction algorithms face difficulty when given incomplete data. They usually involve complicated parameter selection operations, which are also sensitive to noise and are time-consuming. In this paper, we report a new deep learning reconstruction framework for incomplete data DPC-CT. It involves the tight coupling of the deep learning neural network and DPC-CT reconstruction algorithm in the domain of DPC projection sinograms. The estimated result is not an artifact caused by the incomplete data, but a complete phase-contrast projection sinogram. After training, this framework is determined and can be used to reconstruct the final DPC-CT images for a given incomplete projection sinogram. Taking the sparse-view, limited-view and missing-view DPC-CT as examples, this framework is validated and demonstrated with synthetic and experimental data sets. Compared with other methods, our framework can achieve the best imaging quality at a faster speed and with fewer parameters. This work supports the application of the state-of-the-art deep learning theory in the field of DPC-CT.","","","10.1109/TIP.2019.2947790","National Science and Technology Major Project of China; National Natural Science Foundation of China; Joint Fund of Research utilizing Large-scale Scientific Facilities; National Cancer Institute; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8879671","Image reconstruction;tomography;computed tomography (CT);biomedical signal processing;biomedical imaging;reconstruction algorithms","Image reconstruction;Computed tomography;Deep learning;Neural networks;Feature extraction;Absorption","","","","","62","IEEE","","","","IEEE","IEEE Journals"
"Approximate Fisher Information Matrix to Characterize the Training of Deep Neural Networks","Z. Liao; T. Drummond; I. Reid; G. Carneiro","Australian Centre for Robotic Vision, University of Adelaide, Adelaide, SA, Australia; Australian Centre for Robotic Vision, Monash University, Clayton, VIC, Australia; Australian Centre for Robotic Vision, University of Adelaide, Adelaide, SA, Australia; Australian Centre for Robotic Vision, University of Adelaide, Adelaide, SA, Australia","IEEE Transactions on Pattern Analysis and Machine Intelligence","","2020","42","1","15","26","In this paper, we introduce a novel methodology for characterizing the performance of deep learning networks (ResNets and DenseNet) with respect to training convergence and generalization as a function of mini-batch size and learning rate for image classification. This methodology is based on novel measurements derived from the eigenvalues of the approximate Fisher information matrix, which can be efficiently computed even for high capacity deep models. Our proposed measurements can help practitioners to monitor and control the training process (by actively tuning the mini-batch size and learning rate) to allow for good training convergence and generalization. Furthermore, the proposed measurements also allow us to show that it is possible to optimize the training process with a new dynamic sampling training approach that continuously and automatically change the mini-batch size and learning rate during the training process. Finally, we show that the proposed dynamic sampling training approach has a faster training time and a competitive classification accuracy compared to the current state of the art.","","","10.1109/TPAMI.2018.2876413","Australian Research Council; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8493265","Machine learning;deep learning, neural networks;stochastic gradient descent;Fisher information matrix;neural network training characterisation","Training;Machine learning;Neural networks;Computational modeling;Convergence;Linear programming;Testing","","","","","45","IEEE","","","","IEEE","IEEE Journals"
"Source Model Selection for Deep Learning in the Time Series Domain","A. Meiseles; L. Rokach","Department of Software and Information System Engineering, Ben-Gurion University of the Negev, Beer-Sheva, Israel. (e-mail: amielm@post.bgu.ac.il); Department of Software and Information System Engineering, Ben-Gurion University of the Negev, Beer-Sheva, Israel.","IEEE Access","","2020","PP","99","1","1","Transfer Learning aims to transfer knowledge from a source task to a target task. We focus on a situation when there is a large number of available source models, and we are interested in choosing a single source model that can maximize the predictive performance in the target domain. Existing methods compute some form of ""similarity"" between the source task data and the target task data. They then select the most similar source task and use the model trained on it for transfer learning. Previous methods do not account for the fact that it is the model parameters that are transferred rather than the data. Therefore, the ""similarity"" of the source data does not directly influence transfer learning performance. In addition, we would like the possibility of confidently selecting a source model even when the data it was trained on is not available, for example, due to privacy or copyright constraints. We propose to use the truncated source models as encoders for the target data.We then select a source model based on how well it clusters the target data in the latent encoding space, which we calculate using the Mean Silhouette Coefficient. We prove that if the encodings achieve a Mean Silhouette Coefficient of 1, optimal classification can be achieved using just the final layer of the target network. We evaluate our method using the University of California, Riverside (UCR) time series archive and show that the proposed method achieves comparable results to previous work, without using the source data.","","","10.1109/ACCESS.2019.2963742","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8949507","deep learning;model selection;time series;transfer learning","","","","","","","CCBY","","","","IEEE","IEEE Early Access Articles"
"KOLLECTOR: Detecting Fraudulent Activities on Mobile Devices Using Deep Learning","L. Sun; B. Cao; J. Wang; W. Srisa-an; P. Yu; A. D. Leow; S. Checkoway","Computer Science, UIC, 14681 Chicago, Illinois United States (e-mail: lsun29@uic.edu); Computer Science, UIC, Chicago, Illinois United States (e-mail: caobokai@uic.edu); College of System Engineering, National University of Defense Technology, Changsha, Hunan China (e-mail: wangji@nudt.edu.cn); Computer Science & Engineering, University of Nebraska-Lincoln, Lincoln, Nebraska United States 68588 (e-mail: witty@cse.unl.edu); Computer Science, UIC, Chicago, Illinois United States 60607 (e-mail: psyu@uic.edu); School of Public Health / Psychiatric Institute, University of Illinois at Chicago, 14681 Chicago, Illinois United States (e-mail: aleow@uic.edu); Computer Science, UIC, 14681 Chicago, Illinois United States (e-mail: sfc@uic.edu)","IEEE Transactions on Mobile Computing","","2020","PP","99","1","1","With the rapid growth in smartphone usage, preventing leakage of personal information and privacy has become a challenging task. One major consequence of such leakage is impersonation. This type of illegal usage is nearly impossible to prevent as existing preventive mechanisms (e.g., passcode and fingerprinting), are not capable of continuously monitoring usage and determining whether the user is authorized. Once unauthorized users can defeat the initial protection mechanisms, they would have full access to the devices including using stored passwords to access high-value websites. We present KOLLECTOR, a new framework to detect impersonation based on a multi-view bagging deep learning approach to capture sequential tapping information on the smart-phone's keyboard. We construct a sequential-tapping biometrics model to continuously authenticate the user while typing. We empirically evaluated our system using real-world phone usage sessions from 26 users over eight weeks. We then compared our model against commonly used shallow machine techniques and find that our system performs better than other approaches and can achieve an 8.42% equal error rate, a 94.24% accuracy and a 94.41% H-mean using only the accelerometer and only five keyboard taps. We also experiment with using only three keyboard taps and find that the system still yields high accuracy while giving additional opportunities to make more decisions that can result in more accurate final decisions.","","","10.1109/TMC.2020.2964226","National Science Foundation; Scientific Research Project of National University of Defense Technology; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8950079","Mobile;Authorization;Privacy;Deep learning;Multi view learning","","","","","","","","","","","IEEE","IEEE Early Access Articles"
"Deep Learning-Based Picture-Wise Just Noticeable Distortion Prediction Model for Image Compression","H. Liu; Y. Zhang; H. Zhang; C. Fan; S. Kwong; C. -. J. Kuo; X. Fan","School of Computer Science and Engineering, Central South University, Changsha, China; Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences, Shenzhen, China; Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences, Shenzhen, China; Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences, Shenzhen, China; Department of Computer Science, City University of Hong Kong, Hong Kong; Ming Hsieh Department of Electrical Engineering, University of Southern California, Los Angeles, CA, USA; School of Information Technology and Management, Hunan University of Finance and Economics, Changsha, China","IEEE Transactions on Image Processing","","2020","29","","641","656","Picture Wise Just Noticeable Difference (PW-JND), which accounts for the minimum difference of a picture that human visual system can perceive, can be widely used in perception-oriented image and video processing. However, the conventional Just Noticeable Difference (JND) models calculate the JND threshold for each pixel or sub-band separately, which may not reflect the total masking effect of a picture accurately. In this paper, we propose a deep learning based PW-JND prediction model for image compression. Firstly, we formulate the task of predicting PW-JND as a multi-class classification problem, and propose a framework to transform the multi-class classification problem to a binary classification problem solved by just one binary classifier. Secondly, we construct a deep learning based binary classifier named perceptually lossy/lossless predictor which can predict whether an image is perceptually lossy to another or not. Finally, we propose a sliding window based search strategy to predict PW-JND based on the prediction results of the perceptually lossy/lossless predictor. Experimental results show that the mean accuracy of the perceptually lossy/lossless predictor reaches 92%, and the absolute prediction error of the proposed PW-JND model is 0.79 dB on average, which show the superiority of the proposed PW-JND model to the conventional JND models.","","","10.1109/TIP.2019.2933743","National Natural Science Foundation of China; Natural Science Foundation of Guangdong Province; Key Project for Guangdong Provincial Science and Technology Development; Shenzhen International Collaborative Research Project; Shenzhen Science and Technology Program; Guangdong International Science and Technology Cooperative Research Project; Chinese Academy of Sciences; Shenzhen Science and Technology Plan Project; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8796396","Just noticeable distortion;convolutional neural network;visual perception;image quality assessment","Image coding;Predictive models;Streaming media;Adaptation models;Bit rate;Distortion;Visualization","data compression;error statistics;image coding;learning (artificial intelligence);neural nets","deep learning-based picture-wise just noticeable distortion prediction;image compression;video processing;Just Noticeable Difference models;total masking effect;multiclass classification problem transformation;binary classification problem;perceptually lossy-lossless predictor;sliding window search strategy;absolute prediction error","","1","37","","","","","IEEE","IEEE Journals"
