"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,"Reference Count","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Deep Canonical Time Warping for Simultaneous Alignment and Representation Learning of Sequences","G. Trigeorgis; M. A. Nicolaou; B. W. Schuller; S. Zafeiriou","Department of Computing, Imperial College London, London, United Kingdom; Department of Computing at Goldsmiths, University of London, London, United Kingdom; Department of Computing, Imperial College London, London, United Kingdom; Department of Computing, Imperial College London, London, United Kingdom","IEEE Transactions on Pattern Analysis and Machine Intelligence","","2018","40","5","1128","1138","Machine learning algorithms for the analysis of time-series often depend on the assumption that utilised data are temporally aligned. Any temporal discrepancies arising in the data is certain to lead to ill-generalisable models, which in turn fail to correctly capture properties of the task at hand. The temporal alignment of time-series is thus a crucial challenge manifesting in a multitude of applications. Nevertheless, the vast majority of algorithms oriented towards temporal alignment are either applied directly on the observation space or simply utilise linear projections-thus failing to capture complex, hierarchical non-linear representations that may prove beneficial, especially when dealing with multi-modal data (e.g., visual and acoustic information). To this end, we present Deep Canonical Time Warping (DCTW), a method that automatically learns non-linear representations of multiple time-series that are (i) maximally correlated in a shared subspace, and (ii) temporally aligned. Furthermore, we extend DCTW to a supervised setting, where during training, available labels can be utilised towards enhancing the alignment process. By means of experiments on four datasets, we show that the representations learnt significantly outperform state-of-the-art methods in temporal alignment, elegantly handling scenarios with heterogeneous feature sets, such as the temporal alignment of acoustic and visual information.","","","10.1109/TPAMI.2017.2710047","Department of Computing, Imperial College London; EPSRC; FiDiPro program of Tekes; European Community’s Horizon 2020 Framework Programme; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7944692","Time warping;CCA;LDA;DCCA;DDA;deep learning;shared representations;DCTW","Feature extraction;Correlation;Loading;Eigenvalues and eigenfunctions;Acoustics;Speech recognition;Visualization","data structures;learning (artificial intelligence)","temporal alignment;nonlinear representations;multimodal data;multiple time-series;alignment process;representation learning;machine learning algorithms;utilised data;temporal discrepancies;deep canonical time warping;sequences simultaneous alignment;hierarchical non-linear representations;DCTW;heterogeneous feature sets;visual information;acoustic information","","3","45","","","","","IEEE","IEEE Journals"
"Sharable and Individual Multi-View Metric Learning","J. Hu; J. Lu; Y. Tan","School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore, Singapore; Department of Automation, State Key Lab of Intelligent Technologies and Systems and Tsinghua National Laboratory for Information Science and Technology (TNList), Tsinghua University, Beijing, China; School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore, Singapore","IEEE Transactions on Pattern Analysis and Machine Intelligence","","2018","40","9","2281","2288","This paper presents a sharable and individual multi-view metric learning (MvML) approach for visual recognition. Unlike conventional metric leaning methods which learn a distance metric on either a single type of feature representation or a concatenated representation of multiple types of features, the proposed MvML jointly learns an optimal combination of multiple distance metrics on multi-view representations, where not only it learns an individual distance metric for each view to retain its specific property but also a shared representation for different views in a unified latent subspace to preserve the common properties. The objective function of the MvML is formulated in the large margin learning framework via pairwise constraints, under which the distance of each similar pair is smaller than that of each dissimilar pair by a margin. Moreover, to exploit the nonlinear structure of data points, we extend MvML to a sharable and individual multi-view deep metric learning (MvDML) method by utilizing the neural network architecture to seek multiple nonlinear transformations. Experimental results on face verification, kinship verification, and person re-identification show the effectiveness of the proposed sharable and individual multi-view metric learning methods.","","","10.1109/TPAMI.2017.2749576","National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8027090","Metric learning;deep learning;multi-view learning;face verification;kinship verification;person re-identification","Optimization;Learning systems;Linear programming;Neural networks;Indexes;Extraterrestrial measurements","face recognition;image representation;learning (artificial intelligence);neural net architecture","MvML;distance metric;feature representation;concatenated representation;margin learning framework;Multi-View Metric Learning;neural network architecture;face verification;kinship verification;person re-identification;visual recognition","","11","48","","","","","IEEE","IEEE Journals"
"A 0.76 mm2 0.22 nJ/Pixel DL-Assisted 4K Video Encoder LSI for Quality-of-Experience Over Smartphones","T. Liu; C. Tsai; T. Wu; J. Lin; L. Chen; H. Chou; Y. Chang; C. Ju","Mediatek Inc., Hscinchu, Taiwan; Mediatek Inc., Hscinchu, Taiwan; Mediatek Inc., Hscinchu, Taiwan; Mediatek Inc., Hscinchu, Taiwan; Mediatek Inc., Hscinchu, Taiwan; Mediatek Inc., Hscinchu, Taiwan; Mediatek Inc., Hscinchu, Taiwan; Mediatek Inc., Hscinchu, Taiwan","IEEE Solid-State Circuits Letters","","2018","1","12","221","224","This letter proposes the world'sfirst deep learning (DL)assisted video encoder LSI fabricated in a 10-nm process with a core area of 0.76 mm2 to integrate quad-core DL accelerators and 4K×2K H.264/H.265 video encoders. A visual-contact-held network (VCFNet) DL model is newly designed to predict human focus information with extraordinary reduction of encoding complexity, leading to 82.3% power reduction. Moreover, input channel reduction and layer merging approaches reduce VCFNet complexity by 69%. Operated at 0.9 V and 504 MHz, the proposed DL-assisted 4K video encoder LSI consumes 56.54 mW to achieve 0.22 nJ/pixel of energy efficiency, cutting 0.1-14 nJ/pixel compared to conventional designs.","","","10.1109/LSSC.2019.2905958","MediaTek; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8669786","4K;deep learning (DL);HEVC;smartphone;video coding","Streaming media;Visualization;Feature extraction;Engines;Encoding;Deep learning;Tools","large scale integration;video coding","core area;quad-core DL accelerators;H.264/H.265 video encoders;visual-contact-held network DL model;input channel reduction;DL-assisted 4K video encoder LSI;layer merging approaches;deep learning;human focus information;encoding complexity;smartphones;power 56.54 mW;frequency 504.0 MHz;voltage 0.9 V","","","10","","","","","IEEE","IEEE Journals"
"Photoacoustic Source Detection and Reflection Artifact Removal Enabled by Deep Learning","D. Allman; A. Reiter; M. A. L. Bell","Department of Electrical and Computer Engineering, Johns Hopkins University, Baltimore, MD, USA; Department of Computer Science, Johns Hopkins University, Baltimore, MD, USA; Department of Electrical and Computer Engineering, Johns Hopkins University, Baltimore, MD, USA","IEEE Transactions on Medical Imaging","","2018","37","6","1464","1477","Interventional applications of photoacoustic imaging typically require visualization of point-like targets, such as the small, circular, cross-sectional tips of needles, catheters, or brachytherapy seeds. When these point-like targets are imaged in the presence of highly echogenic structures, the resulting photoacoustic wave creates a reflection artifact that may appear as a true signal. We propose to use deep learning techniques to identify these types of noise artifacts for removal in experimental photoacoustic data. To achieve this goal, a convolutional neural network (CNN) was first trained to locate and classify sources and artifacts in pre-beamformed data simulated with k-Wave. Simulations initially contained one source and one artifact with various medium sound speeds and 2-D target locations. Based on 3,468 test images, we achieved a 100% success rate in classifying both sources and artifacts. After adding noise to assess potential performance in more realistic imaging environments, we achieved at least 98% success rates for channel signal-to-noise ratios (SNRs) of -9dB or greater, with a severe decrease in performance below -21dB channel SNR. We then explored training with multiple sources and two types of acoustic receivers and achieved similar success with detecting point sources. Networks trained with simulated data were then transferred to experimental waterbath and phantom data with 100% and 96.67% source classification accuracy, respectively (particularly when networks were tested at depths that were included during training). The corresponding mean ± one standard deviation of the point source location error was 0.40 ± 0.22 mm and 0.38 ± 0.25 mm for waterbath and phantom experimental data, respectively, which provides some indication of the resolution limits of our new CNN-based imaging system. We finally show that the CNN-based information can be displayed in a novel artifact-free image format, enabling us to effectively remove reflection artifacts from photoacoustic images, which is not possible with traditional geometry-based beamforming.","","","10.1109/TMI.2018.2829662","National Institute of Biomedical Imaging and Bioengineering; Division of Electrical, Communications and Cyber Systems; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8345287","Photoacoustic imaging;neural networks;machine learning;deep learning;artifact reduction;reflection artifacts","Training;Signal to noise ratio;Testing;Photoacoustic imaging;Acoustics;Array signal processing;Neural networks","acoustic imaging;acoustic signal processing;biomedical optical imaging;feedforward neural nets;image classification;image denoising;image reconstruction;learning (artificial intelligence);medical image processing;phantoms;photoacoustic effect","photoacoustic source detection;deep learning techniques;noise artifacts;experimental photoacoustic data;convolutional neural network;CNN;point source location error;phantom experimental data;photoacoustic wave;SNR;source classification accuracy;artifact-free image;reflection artifact removal;photoacoustic imaging interventional applications;point-like target visualization;echogenic structures;channel signal-to-noise ratios;acoustic receivers;standard deviation;waterbath","","5","42","","","","","IEEE","IEEE Journals"
"Deep Reinforcement Learning for Resource Management in Network Slicing","R. Li; Z. Zhao; Q. Sun; C. I; C. Yang; X. Chen; M. Zhao; H. Zhang","College of Information Science and Electronic Engineering, Zhejiang University, Hangzhou, China; College of Information Science and Electronic Engineering, Zhejiang University, Hangzhou, China; Green Communication Research Center, China Mobile Research Institute, Beijing, China; Green Communication Research Center, China Mobile Research Institute, Beijing, China; School of Electronics and Information Engineering, Beihang University, Beijing, China; VTT Technical Research Centre of Finland, Oulu, Finland; College of Information Science and Electronic Engineering, Zhejiang University, Hangzhou, China; College of Information Science and Electronic Engineering, Zhejiang University, Hangzhou, China","IEEE Access","","2018","6","","74429","74441","Network slicing is born as an emerging business to operators by allowing them to sell the customized slices to various tenants at different prices. In order to provide better-performing and costefficient services, network slicing involves challenging technical issues and urgently looks forward to intelligent innovations to make the resource management consistent with users' activities per slice. In that regard, deep reinforcement learning (DRL), which focuses on how to interact with the environment by trying alternative actions and reinforcing the tendency actions producing more rewarding consequences, is assumed to be a promising solution. In this paper, after briefly reviewing the fundamental concepts of DRL, we investigate the application of DRL in solving some typical resource management for network slicing scenarios, which include radio resource slicing and priority-based core network slicing, and demonstrate the advantage of DRL over several competing schemes through extensive simulations. Finally, we also discuss the possible challenges to apply DRL in network slicing from a general perspective.","","","10.1109/ACCESS.2018.2881964","National Key R&D Program of China; National Natural Science Foundation of China; Zhejiang Key Research and Development Plan; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8540003","Deep reinforcement learning;network slicing;neural networks;Q-learning;resource management","Network slicing;Resource management;Neural networks;5G mobile communication;Quality of experience","learning (artificial intelligence);neural nets;quality of service;resource allocation;telecommunication traffic;virtualisation","intelligent innovations;resource management;priority-based core network slicing;radio resource slicing;network slicing scenarios;DRL;customized slices;deep reinforcement learning","","13","24","","","","","IEEE","IEEE Journals"
"DeepNap: Data-Driven Base Station Sleeping Operations Through Deep Reinforcement Learning","J. Liu; B. Krishnamachari; S. Zhou; Z. Niu","Department of Electronic Engineering, Beijing National Research Center for Information Science and Technology, Tsinghua University, Beijing, China; Ming Hsieh Department of Electrical Engineering, University of Southern California, Los Angeles, CA, USA; Department of Electronic Engineering, Beijing National Research Center for Information Science and Technology, Tsinghua University, Beijing, China; Department of Electronic Engineering, Beijing National Research Center for Information Science and Technology, Tsinghua University, Beijing, China","IEEE Internet of Things Journal","","2018","5","6","4273","4282","Base station (BS) sleeping is an effective way to reduce the energy consumption of mobile networks. Previous efforts to design sleeping control algorithms mainly rely on stochastic traffic models and analytical derivation. However, the tractability of models often conflicts with the complexity of real-world traffic, making it difficult to apply in reality. In this paper, we propose a data-driven algorithm for dynamic sleeping control called DeepNap. This algorithm uses a deep Q-network (DQN) to learn effective sleeping policies from high-dimensional raw observations or un-quantized systems state vectors. We propose to enhance the original DQN algorithm with action-wise experience replay and adaptive reward scaling to deal with the challenges in nonstationary traffic. We also provide a model-assisted variant of DeepNap through the Dyna framework for inferring and simulating system dynamics. Periodical traffic modeling makes it possible to capture the nonstationarity in real-world traffic and the incorporation with DQN allows for feature learning and generalization from model outputs. Experiments show that both the end-to-end and the model-assisted version of DeepNap outperform table-based  ${Q}$ -learning algorithm and the nonstationarity enhancements improve the stability of vanilla DQN.","","","10.1109/JIOT.2018.2846694","National Natural Science Foundation of China; Hitachi; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8382258","Base station (BS) sleeping;deep Q-network (DQN);deep reinforcement learning (RL);nonstationary traffic","Hidden Markov models;Heuristic algorithms;Adaptation models;Internet of Things;Machine learning;Analytical models;Energy consumption;Reinforcement learning","","","","8","34","","","","","IEEE","IEEE Journals"
"Investigating Nuisances in DCNN-Based Face Recognition","C. Ferrari; G. Lisanti; S. Berretti; A. Del Bimbo","Department of Information Engineering, University of Florence, Florence, Italy; Department of Electrical, Computer and Biomedical Engineering, University of Pavia, Pavia, Italy; Department of Information Engineering, University of Florence, Florence, Italy; Department of Information Engineering, University of Florence, Florence, Italy","IEEE Transactions on Image Processing","","2018","27","11","5638","5651","Face recognition “in the wild” has been revolutionized by the deployment of deep learning-based approaches. In fact, it has been extensively demonstrated that deep convolutional neural networks (DCNNs) are powerful enough to overcome most of the limits that affected face recognition algorithms based on hand-crafted features. These include variations in illumination, pose, expression, and occlusion, to mention some. The DCNNs discriminative power comes from the fact that low-and high-level representations are learned directly from the raw image data. As a consequence, we expect the performance of a DCNN to be influenced by the characteristics of the image/video data that are fed to the network, and their preprocessing. In this paper, we present a thorough analysis of several aspects that impact on the use of DCNN for face recognition. The evaluation has been carried out from two main perspectives: the network architecture and the similarity measures used to compare deeply learned features; and the data (source and quality) and their preprocessing (bounding box and alignment). The results obtained on the IARPA Janus Benchmark-A, MegaFace, UMDFaces, and YouTube Faces data sets indicate viable hints for designing, training, and testing DCNNs. Considering the outcomes of the experimental evaluation, we show how competitive performance with respect to the state of the art can be reached even with standard DCNN architectures and pipeline.","","","10.1109/TIP.2018.2861359","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8423119","Face recognition;deep learning;CNN architecture;distance measures","Face recognition;Training;Distance measurement;Deep learning;Convolutional neural networks","face recognition;feedforward neural nets;learning (artificial intelligence);visual databases","video data;face recognition algorithms;raw image data;high-level representations;low- level representations;DCNNs discriminative power;hand-crafted features;deep convolutional neural networks;deep learning-based approaches;DCNN-based face recognition;pipeline;YouTube Faces data sets;deeply learned features;network architecture","","2","42","","","","","IEEE","IEEE Journals"
"Transformer Fault Diagnosis Using Self-Powered RFID Sensor and Deep Learning Approach","T. Wang; Y. He; B. Li; T. Shi","School of Electrical Engineering and Automation, Hefei University of Technology, Hefei, China; School of Electrical Engineering and Automation, Hefei University of Technology, Hefei, China; School of Electrical Engineering and Automation, Hefei University of Technology, Hefei, China; School of Electrical Engineering and Automation, Hefei University of Technology, Hefei, China","IEEE Sensors Journal","","2018","18","15","6399","6411","This paper introduces a novel fault diagnosis approach for transformer based on self-powered radio-frequency identification (RFID) sensor and deep learning technique. The exploited RFID sensor tag with functionalities of signal collection, data storage, and wireless transmission employs surrounding electromagnetic field as power source. A customized power management circuit, including ac-dc converter, supercapacitor, and its corresponding charging circuit, is presented to guarantee constant dc power for the sensor tag. The measured vibration signal contains miscellaneous noises and is characterized as nonlinearity and nonstationarity, so it is difficult to extract robust and useful features by using traditional feature extraction approaches. As one of the deep learning techniques, stacked denoising autoencoder (SDA) shows satisfactory performance in learning robust features from complex signal. Hence, in this paper, SDA approach is employed to learn robust and discriminative features from measured signals. The experimental results show that the presented power supply can generate 2.5-V dc voltage, which is the rated operating voltage for the rest of the sensor tag. The developed sensor tag can achieve a reliable communication distance of 17.3 m in the test environment. Furthermore, the SDA approach shows satisfactory performance in learning robust and discriminative features. Experimental results indicate that the presented approach is effective and time-saving in terms of fault diagnosis for transformer winding and core.","","","10.1109/JSEN.2018.2844799","National Natural Science Foundation of China; State Key Program of National Natural Science Foundation of China; National Key Research and Development Plan—Important Scientific Instruments and Equipment Development; Equipment Research Project in Advance; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8374948","Transformer;fault diagnosis;self-powered RFID sensor tag;stacked denoising autoencoder","Radiofrequency identification;Feature extraction;Fault diagnosis;Supercapacitors;Vibrations;Power transformers","AC-DC power convertors;fault diagnosis;feature extraction;learning (artificial intelligence);power engineering computing;radiofrequency identification;signal denoising;supercapacitors;transformer windings;vibrational signal processing","transformer fault diagnosis;self-powered RFID sensor;deep learning approach;fault diagnosis approach;deep learning technique;customized power management circuit;ac-dc converter;constant dc power;deep learning techniques;complex signal;SDA approach;transformer winding;vibration signal;charging circuit;RFID sensor tag","","5","52","","","","","IEEE","IEEE Journals"
"Strengths and weaknesses of deep learning models for face recognition against image degradations","K. Grm; V. Štruc; A. Artiges; M. Caron; H. K. Ekenel","University of Ljubljana, Slovenia; University of Ljubljana, Slovenia; ENSEA, France; ENSEA, France; Istanbul Technical University, Turkey","IET Biometrics","","2018","7","1","81","89","Convolutional neural network (CNN) based approaches are the state of the art in various computer vision tasks including face recognition. Considerable research effort is currently being directed toward further improving CNNs by focusing on model architectures and training techniques. However, studies systematically exploring the strengths and weaknesses of existing deep models for face recognition are still relatively scarce. In this paper, we try to fill this gap and study the effects of different covariates on the verification performance of four recent CNN models using the Labelled Faces in the Wild dataset. Specifically, we investigate the influence of covariates related to image quality and model characteristics, and analyse their impact on the face verification performance of different deep CNN models. Based on comprehensive and rigorous experimentation, we identify the strengths and weaknesses of the deep learning models, and present key areas for potential future research. Our results indicate that high levels of noise, blur, missing pixels, and brightness have a detrimental effect on the verification performance of all models, whereas the impact of contrast changes and compression artefacts is limited. We find that the descriptor-computation strategy and colour information does not have a significant influence on performance.","","","10.1049/iet-bmt.2017.0083","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8244393","","","brightness;computer vision;data compression;face recognition;feedforward neural nets;image coding;image colour analysis;learning (artificial intelligence)","deep learning model strength;deep learning model weakness;face recognition;image degradations;deep convolutional neural network based approach;computer vision tasks;model architectures;learning techniques;deep CNN models;labelled faces in the wild dataset;image quality;blur;Joint Photographic Experts Group compression;occlusion;noise;image brightness;contrast;missing pixels;model characteristics;CNN architecture;colour information;descriptor computation;face verification performance;AlexNet;VGG-Face;GoogLeNet;SqueezeNet;compression artifacts;descriptor-computation strategy","","13","40","","","","","IET","IET Journals"
"Deep Episodic Memory: Encoding, Recalling, and Predicting Episodic Experiences for Robot Action Execution","J. Rothfuss; F. Ferreira; E. E. Aksoy; Y. Zhou; T. Asfour","Institute for Anthropomatics and Robotics, Karlsruhe Institute of Technology, Karlsruhe, Germany; Institute for Anthropomatics and Robotics, Karlsruhe Institute of Technology, Karlsruhe, Germany; School of Information Technology, Halmstad University, Halmstad, Sweden; Institute for Anthropomatics and Robotics, Karlsruhe Institute of Technology, Karlsruhe, Germany; Institute for Anthropomatics and Robotics, Karlsruhe Institute of Technology, Karlsruhe, Germany","IEEE Robotics and Automation Letters","","2018","3","4","4007","4014","We present a novel deep neural network architecture for representing robot experiences in an episodic-like memory that facilitates encoding, recalling, and predicting action experiences. Our proposed unsupervised deep episodic memory model as follows: First, encodes observed actions in a latent vector space and, based on this latent encoding, second, infers most similar episodes previously experienced, third, reconstructs original episodes, and finally, predicts future frames in an end-to-end fashion. Results show that conceptually similar actions are mapped into the same region of the latent vector space. Based on these results, we introduce an action matching and retrieval mechanism, benchmark its performance on two large-scale action datasets, 20BN-something-something and ActivityNet and evaluate its generalization capability in a real-world scenario on a humanoid robot.","","","10.1109/LRA.2018.2860057","European Union's Horizon 2020 research and innovation programme; German Research Foundation (DFG: Deutsche Forschungsgemeinschaft) under Priority Program on Autonomous Learning; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8421022","Learning and adaptive systems;visual learning;deep learning in robotics and automation","Visualization;Robots;Decoding;Encoding;Neural networks;Predictive models;Image reconstruction","humanoid robots;image coding;image matching;image reconstruction;image retrieval;neural nets;robot vision;unsupervised learning","latent vector space;action matching;large-scale action datasets;humanoid robot;robot action execution;deep neural network architecture;robot experiences;unsupervised deep episodic memory model;latent encoding;episodic experience prediction;episode reconstruction;action experience prediction;retrieval mechanism;ActivityNet","","2","34","","","","","IEEE","IEEE Journals"
"Automatic Colon Polyp Detection Using Region Based Deep CNN and Post Learning Approaches","Y. Shin; H. A. Qadir; L. Aabakken; J. Bergsland; I. Balasingham","Department of Electronic Systems, Norwegian University of Science and Technology, Trondheim, Norway; Intervention Centre, Oslo University Hospital, Oslo, Norway; Intervention Centre, Oslo University Hospital, Oslo, Norway; Intervention Centre, Oslo University Hospital, Oslo, Norway; Department of Electronic Systems, Norwegian University of Science and Technology, Trondheim, Norway","IEEE Access","","2018","6","","40950","40962","Automatic image detection of colonic polyps is still an unsolved problem due to the large variation of polyps in terms of shape, texture, size, and color, and the existence of various polyp-like mimics during colonoscopy. In this paper, we apply a recent region-based convolutional neural network (CNN) approach for the automatic detection of polyps in the images and videos obtained from colonoscopy examinations. We use a deep-CNN model (Inception Resnet) as a transfer learning scheme in the detection system. To overcome the polyp detection obstacles and the small number of polyp images, we examine image augmentation strategies for training deep networks. We further propose two efficient post-learning methods, such as automatic false positive learning and offline learning, both of which can be incorporated with the region-based detection system for reliable polyp detection. Using the large size of colonoscopy databases, experimental results demonstrate that the suggested detection systems show better performance than other systems in the literature. Furthermore, we show improved detection performance using the proposed post-learning schemes for colonoscopy videos.","","","10.1109/ACCESS.2018.2856402","European Research Consortium for Informatics and Mathematics; Norges Forskningsråd; Norges Forskningsråd; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8416731","Colonoscopy;convolutional neural network;image augmentation;polyp detection;region proposal network;transfer learning","Training;Colonoscopy;Videos;Detectors;Image color analysis;Proposals;Feature extraction","cancer;convolution;endoscopes;feedforward neural nets;image classification;image recognition;learning (artificial intelligence);medical image processing","polyp-like mimics;deep-CNN model;transfer learning scheme;polyp images;image augmentation strategies;offline learning;region-based detection system;colonoscopy databases;colonoscopy videos;colon polyp detection;image detection;region-based convolutional neural network;post-learning methods;false positive learning","","8","42","","","","","IEEE","IEEE Journals"
"Magnetic Skyrmion as a Spintronic Deep Learning Spiking Neuron Processor","M. Chen; A. Sengupta; K. Roy","Department of Electrical and Computer Engineering, Purdue University, West Lafayette, IN, USA; Department of Electrical and Computer Engineering, Purdue University, West Lafayette, IN, USA; Department of Electrical and Computer Engineering, Purdue University, West Lafayette, IN, USA","IEEE Transactions on Magnetics","","2018","54","8","1","7","Deep spiking neural networks (SNNs) have emerged as one of the popular architectures in complex pattern recognition and classification tasks that can be enabled by low-power neuromorphic hardware. However, hardware implementation of such algorithms using conventional CMOS devices is area expensive and energy inefficient. This is owing to the fundamental mismatch between the underlying neuromophic computations and the CMOS transistors along with energy consumption involved in synaptic memory-access operations. Hence, there is a need for novel “neuro-mimetic” devices offering a direct mapping to synaptic and neuronal functionalities together with the possibility of providing in situ synaptic storage. Magnetic skyrmions have recently been proposed as a promising alternative for next-generation information carrier due to remarkably high stability, ultra-low depinning current density, and extremely compact size. In this paper, the design of skyrmion-based devices to emulate biological synapses and neurons is explored, and skyrmionic synapse-based crossbar architectures driving skyrmionic neurons are proposed. We perform a systematic device-circuit-architecture co-design for digit recognition with the MNIST handwritten digits dataset to evaluate the feasibility of our proposal. The device-to-system simulations indicate that the proposed skyrmion-based devices in deep SNNs can potentially achieve two orders of magnitude improvement in energy consumption over an optimized CMOS implementation at a 45 nm technology node.","","","10.1109/TMAG.2018.2845890","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8398530","Deep learning architectures;magnetic Skyrmion (MS);magnus force;spiking neural network (SNN);spintronics","Micromagnetics;Neurons;Synapses;Magnetic tunneling;Spintronics;Biological neural networks;Computer architecture","CMOS integrated circuits;current density;learning (artificial intelligence);magnetoelectronics;memristors;neural chips;skyrmions","synaptic functionalities;neuronal functionalities;magnetic skyrmion;next-generation information carrier;ultra-low depinning current density;extremely compact size;skyrmion-based devices;skyrmionic synapse-based;skyrmionic neurons;digit recognition;device-to-system simulations;deep SNNs;energy consumption;optimized CMOS implementation;spintronic deep learning spiking neuron processor;neural networks;complex pattern recognition;classification tasks;low-power neuromorphic hardware;conventional CMOS devices;CMOS transistors;synaptic memory-access operations;neuro-mimetic devices;direct mapping;neuromophic computations;in situ synaptic storage;biological synapses;skyrmionic synapse-based crossbar architectures;systematic device-circuit-architecture codesign;MNIST handwritten digit dataset;size 45.0 nm","","3","36","","","","","IEEE","IEEE Journals"
"Physiological Inspired Deep Neural Networks for Emotion Recognition","P. M. Ferreira; F. Marques; J. S. Cardoso; A. Rebelo","Centre for Telecommunications and Multimedia, INESC TEC, Porto, Portugal; Faculdade de Engenharia da Universidade do Porto, Porto, Portugal; Centre for Telecommunications and Multimedia, INESC TEC, Porto, Portugal; Centre for Telecommunications and Multimedia, INESC TEC, Porto, Portugal","IEEE Access","","2018","6","","53930","53943","Facial expression recognition (FER) is currently one of the most active research topics due to its wide range of applications in the human-computer interaction field. An important part of the recent success of automatic FER was achieved thanks to the emergence of deep learning approaches. However, training deep networks for FER is still a very challenging task, since most of the available FER data sets are relatively small. Although transfer learning can partially alleviate the issue, the performance of deep models is still below of its full potential as deep features may contain redundant information from the pre-trained domain. Instead, we propose a novel end-to-end neural network architecture along with a well-designed loss function based on the strong prior knowledge that facial expressions are the result of the motions of some facial muscles and components. The loss function is defined to regularize the entire learning process so that the proposed neural network is able to explicitly learn expression-specific features. Experimental results demonstrate the effectiveness of the proposed model in both lab-controlled and wild environments. In particular, the proposed neural network provides quite promising results, outperforming in most cases the current state-of-the-art methods.","","","10.1109/ACCESS.2018.2870063","European Regional Development Fund; National Funds through the Portuguese funding agency, Fundação para a Ciência e a Tecnologia (FCT); Fundação para a Ciência e a Tecnologia; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8472816","Facial expressions recognition;convolutional neural networks;regularization;domain-knowledge","Neural networks;Feature extraction;Face recognition;Machine learning;Training;Emotion recognition;Task analysis","emotion recognition;face recognition;feature extraction;learning (artificial intelligence);neural nets","emotion recognition;facial expression recognition;active research topics;human-computer interaction field;recent success;automatic FER;deep learning approaches;deep networks;available FER data sets;transfer learning;deep models;deep features;redundant information;pre-trained domain;end-to-end neural network architecture;well-designed loss function;facial expressions;facial muscles;entire learning process;expression-specific features;physiological inspired deep neural networks","","","57","","","","","IEEE","IEEE Journals"
